lat,lon,name,amenity,category,neighbourhood
49.2846897,-123.0652949,JJ Bean,cafe,food/drink,Grandview-Woodland
49.2421002,-123.1134996,,vending_machine,food/drink,Riley Park
49.2750811,-123.1396933,,vending_machine,food/drink,Kitsilano
49.2420422,-123.1011291,Haiyi Seafood Restaurant,restaurant,food/drink,Riley Park
49.2777456,-123.0980833,Harvest Community Foods,cafe,food/drink,Strathcona
49.2802827,-123.1012535,New Town Bakery & Restaurant,restaurant,food/drink,Downtown
49.2714358,-123.1068353,Terra Breads,cafe,food/drink,Mount Pleasant
49.2817332,-123.0638566,Pallet Coffee Roasters,cafe,food/drink,Grandview-Woodland
49.281298,-123.0574622,platform 7 Coffee,cafe,food/drink,Grandview-Woodland
49.2850466,-123.0954451,Railtown Café,cafe,food/drink,Strathcona
49.2843293,-123.0955163,Belgard Kitchen,restaurant,food/drink,Strathcona
49.2841852,-123.0977401,Ask for Luigi,restaurant,food/drink,Strathcona
49.2828397,-123.089684,Ed’s Daily,cafe,food/drink,Strathcona
49.285251099999996,-123.1186391,Rue 909 Sushi,restaurant,food/drink,Downtown
49.2860889,-123.1163367,Tim Hortons,cafe,food/drink,Downtown
49.2851463,-123.1184912,Blackbird,pub,food/drink,Downtown
49.28166,-123.1270297,Vanwest College,college,education/childcare,West End
49.2728332,-123.069737,Storm Crow Tavern,bar,food/drink,Grandview-Woodland
49.2755415,-123.0996107,Bodega,restaurant,food/drink,Strathcona
49.2768852,-123.0754328,Take Five,cafe,food/drink,Grandview-Woodland
49.275519,-123.099626,Campagnolo,restaurant,food/drink,Strathcona
49.276004,-123.0996219,Torafuku,restaurant,food/drink,Strathcona
49.2624861,-123.0704967,Public Health Dental Health Program,dentist,healthcare,Grandview-Woodland
49.2918566,-123.134615,Motomachi Shokudo,restaurant,food/drink,West End
49.2902748,-123.1317492,Red Accordion,pub,food/drink,West End
49.2822367,-123.1092038,Donair Dude,fast_food,food/drink,Downtown
49.2832205,-123.1155257,Tim Hortons,cafe,food/drink,Downtown
49.2829884,-123.1156531,Starbucks,cafe,food/drink,Downtown
49.2766649,-123.1272005,Subway,fast_food,food/drink,Downtown
49.2768995,-123.1268568,The Morrissey,bar,food/drink,Downtown
49.2801028,-123.1181207,Bentoya,restaurant,food/drink,Downtown
49.2824032,-123.1085513,Simon Fraser University,university,education/childcare,Downtown
49.2823756,-123.1084859,Subway,fast_food,food/drink,Downtown
49.2809297,-123.1246212,Shizen Ya,restaurant,food/drink,Downtown
49.2622266,-123.044764,Basil Garden Pho,restaurant,food/drink,Hastings-Sunrise
49.2874551,-123.1289336,Ramen Danbo,restaurant,food/drink,West End
49.2682379,-123.1860064,Yuji's from Japan,restaurant,food/drink,West Point Grey
49.2826779,-123.1060827,Tuc Craft Kitchen,restaurant,food/drink,Downtown
49.2879187,-123.1404351,Zeitoon,restaurant,food/drink,West End
49.2855675,-123.1165611,Moose's Down Under,pub,food/drink,Downtown
49.25603,-123.114887,Dutch Wooden Shoe Cafe,restaurant,food/drink,Riley Park
49.2792456,-123.1168603,Ebi-Ten,restaurant,food/drink,Downtown
49.2813411,-123.1329394,Yummy Pizza,fast_food,food/drink,West End
49.2814237,-123.1330616,The Capital,bar,food/drink,West End
49.2806117,-123.1318361,Los Amigos Taqueria,fast_food,food/drink,West End
49.2805693,-123.1317681,Megabite Pizza,fast_food,food/drink,West End
49.2804768,-123.1316113,Vista Digital,internet_cafe,food/drink,West End
49.2813671,-123.1329957,Donair Dude,fast_food,food/drink,West End
49.2495635,-123.1012512,The Acorn,restaurant,food/drink,Riley Park
49.2499187,-123.1012388,The Arbor,restaurant,food/drink,Riley Park
49.2512087,-123.1012015,Vancouver Main Dental,dentist,healthcare,Riley Park
49.2506841,-123.1012022,Portland Craft,bar,food/drink,Riley Park
49.2702595,-123.1340523,Off the tracks bar & bistro,pub,food/drink,Fairview
49.2798985,-123.1121552,,car_sharing,cars,Downtown
49.2817195,-123.1393416,,car_sharing,cars,West End
49.2625175,-123.1352421,,car_sharing,cars,Fairview
49.2624016,-123.1274238,Zipcar,car_sharing,cars,Fairview
49.2818193,-123.1155123,Zipcar,car_sharing,cars,Downtown
49.2798638,-123.1262501,,car_sharing,cars,Downtown
49.2686943,-123.1186393,,atm,money,Fairview
49.2486397,-123.100827,Helen's Grill,restaurant,food/drink,Riley Park
49.2766479,-123.1256746,Manoush’eh,restaurant,food/drink,Downtown
49.2637188,-123.1087031,Milano Cafe,cafe,food/drink,Mount Pleasant
49.264456,-123.1387931,,car_sharing,cars,Fairview
49.2837114,-123.106243,The Lamplighter Public House,pub,food/drink,Downtown
49.262662399999996,-123.1141661,,car_sharing,cars,Mount Pleasant
49.2624543,-123.1137326,,charging_station,cars,Mount Pleasant
49.2626406,-123.1138547,,car_sharing,cars,Mount Pleasant
49.2624998,-123.1137717,,car_sharing,cars,Mount Pleasant
49.2626486,-123.1140174,,car_sharing,cars,Mount Pleasant
49.2625113,-123.1136974,,car_sharing,cars,Mount Pleasant
49.2623488,-123.1132159,,car_sharing,cars,Mount Pleasant
49.2606885,-123.1145885,,car_sharing,cars,Mount Pleasant
49.2656312,-123.1150585,Porto Café,cafe,food/drink,Fairview
49.2666761,-123.1161025,,car_sharing,cars,Fairview
49.226383,-123.0909753,Fraserview Dentist,dentist,healthcare,Sunset
49.2485436,-123.1266354,Starbucks,cafe,food/drink,South Cambie
49.2486124,-123.1252499,Mandarin Hong Kong Cafe,restaurant,food/drink,South Cambie
49.248523,-123.1254837,Kim Express,restaurant,food/drink,South Cambie
49.2485238,-123.1255358,City 1 cafe,restaurant,food/drink,South Cambie
49.287377,-123.1414211,Boaguette Vietnamese Bistro,fast_food,food/drink,West End
49.24655,-123.1270994,Congregation Beth Israel,place_of_worship,arts/culture,South Cambie
49.2465842,-123.1010258,Chickpea Restaurant,restaurant,food/drink,Riley Park
49.2861606,-123.1242068,The Keg Steakhouse + Bar Alberni Street,restaurant,food/drink,West End
49.2848663,-123.1148525,Rexall Drugstore,pharmacy,healthcare,Downtown
49.2890798,-123.1326293,Kosoo,restaurant,food/drink,West End
49.2681226,-123.1656481,The Only Cafe,cafe,food/drink,Kitsilano
49.2784435,-123.1143287,Black Rice Izakaya,restaurant,food/drink,Downtown
49.2869412,-123.1148363,Lions Pub,pub,food/drink,Downtown
49.2900633,-123.1378636,RBC,bank,money,West End
49.2814941,-123.0984116,Ovaltine Cafe,cafe,food/drink,Strathcona
49.2823168,-123.1239578,Sala Thai,restaurant,food/drink,Downtown
49.2865106,-123.1258963,JJ Bean,cafe,food/drink,West End
49.2813956,-123.1337089,Sushi Bar Maumi,restaurant,food/drink,West End
49.284876,-123.1246625,Joe Fortes,restaurant,food/drink,West End
49.285665,-123.1272801,Breka Bakery & Café,cafe,food/drink,West End
49.2868188,-123.1285213,Cafe Rico,cafe,food/drink,West End
49.2870412,-123.1283167,Tim Hortons,cafe,food/drink,West End
49.2857079,-123.1269916,Blossom Dim Sum & Grill,restaurant,food/drink,West End
49.2829671,-123.1105765,La Taqueria,restaurant,food/drink,Downtown
49.2541597,-123.1150037,Sushi 7 Japanese Bar & Grill,restaurant,food/drink,Riley Park
49.2542649,-123.1150049,Soho Tea Room,restaurant,food/drink,Riley Park
49.2543533,-123.1149873,Kino Cafe Flamenco Tapas Bar,bar,food/drink,Riley Park
49.2544714,-123.1149885,The Park Theatre,cinema,arts/culture,Riley Park
49.2558057,-123.1153793,Biercraft,pub,food/drink,South Cambie
49.2602981,-123.0700119,Jamaican Pizza Jerk,restaurant,food/drink,Kensington-Cedar Cottage
49.2598808,-123.0700269,Varadero Cafe,restaurant,food/drink,Kensington-Cedar Cottage
49.2519331,-123.0803514,Kingsway Deli,restaurant,food/drink,Kensington-Cedar Cottage
49.2683379,-123.069464,Cannibal Café,restaurant,food/drink,Grandview-Woodland
49.282101,-123.1045134,East Van Roasters,cafe,food/drink,Downtown
49.2809572,-123.0612347,Vietnam House,restaurant,food/drink,Grandview-Woodland
49.2850854,-123.125921,Zefferelli's Spaghetti Joint,restaurant,food/drink,West End
49.2885656,-123.1177149,Starbucks,cafe,food/drink,Downtown
49.2805525,-123.1020447,Bestie,restaurant,food/drink,Downtown
49.2810287,-123.118654,Blenz Coffee,cafe,food/drink,Downtown
49.2804382,-123.1181035,Tractor,restaurant,food/drink,Downtown
49.2328711,-123.0657264,Kokoro Ramen,restaurant,food/drink,Kensington-Cedar Cottage
49.238699,-123.0509163,Xing Fu Tang,cafe,food/drink,Renfrew-Collingwood
49.2593387,-123.0445903,Tim Hortons,cafe,food/drink,Renfrew-Collingwood
49.2775024,-123.2227417,Spanish Banks West Concession,fast_food,food/drink,West Point Grey
49.2684742,-123.1859648,A&W,fast_food,food/drink,West Point Grey
49.2684823,-123.1867573,Breka Bakery & Café,cafe,food/drink,West Point Grey
49.2682847,-123.1867206,Jericho Pharmacy & Health Food Store,pharmacy,healthcare,West Point Grey
49.2684715,-123.1853203,Irori Sushi,restaurant,food/drink,Kitsilano
49.26844,-123.1821901,Double DD Pizza,restaurant,food/drink,Kitsilano
49.2686885,-123.182622,Pure Integrative Pharmacy,pharmacy,healthcare,Kitsilano
49.2682499,-123.1690466,Linh Café,restaurant,food/drink,Kitsilano
49.2682482,-123.1687786,Raviolino,restaurant,food/drink,Kitsilano
49.2682531,-123.1677783,Nusa Coffee,cafe,food/drink,Kitsilano
49.2682325,-123.1667687,Healthy Noodle House,restaurant,food/drink,Kitsilano
49.2579533,-123.1678222,Zest Japanese Cuisine,restaurant,food/drink,Kitsilano
49.2579705,-123.1679754,La Glace,ice_cream,food/drink,Kitsilano
49.2487723,-123.1853877,Stong's Replenish Cafe,restaurant,food/drink,Dunbar-Southlands
49.2483679,-123.1850471,Wild Sushi,restaurant,food/drink,Dunbar-Southlands
49.2465989,-123.1854074,Cosy Inn Cafe,restaurant,food/drink,Dunbar-Southlands
49.2462956,-123.1853981,The Dunbar Public House,restaurant,food/drink,Dunbar-Southlands
49.2455783,-123.1854475,Dunbar Theatre,theatre,arts/culture,Dunbar-Southlands
49.2454947,-123.1854457,The Cheshire Cheese Inn,restaurant,food/drink,Dunbar-Southlands
49.2464996,-123.1854116,Starbucks,cafe,food/drink,Dunbar-Southlands
49.2466537,-123.1848644,Riya's Pizza,restaurant,food/drink,Dunbar-Southlands
49.2469916,-123.1850629,Sushi Inn,restaurant,food/drink,Dunbar-Southlands
49.2469076,-123.1850629,Mexicali,restaurant,food/drink,Dunbar-Southlands
49.2700562,-123.1030385,Amato Gelato & Cafè,cafe,food/drink,Mount Pleasant
49.2345507,-123.0362568,COCO Fresh Tea & Juice,cafe,food/drink,Renfrew-Collingwood
49.266479,-123.1386694,Cheesecake etc.,restaurant,food/drink,Fairview
49.2349593,-123.0371824,Jambo Grill,restaurant,food/drink,Renfrew-Collingwood
49.2913001,-123.1348958,Saku,restaurant,food/drink,West End
49.2861996,-123.1264976,Damso,restaurant,food/drink,West End
49.2786259,-123.1160142,Original Joe's,restaurant,food/drink,Downtown
49.2786063,-123.1168579,Patisserie Fur Elise,restaurant,food/drink,Downtown
49.2785018,-123.1156293,Subway,fast_food,food/drink,Downtown
49.2785979,-123.1158033,Russet Shack,fast_food,food/drink,Downtown
49.2786375,-123.115902,Jenjudan,cafe,food/drink,Downtown
49.2782724,-123.1154033,Pure Integrative Pharmacy,pharmacy,healthcare,Downtown
49.2827913,-123.1272689,,car_sharing,cars,West End
49.2829888,-123.0959146,HAVE cafe,cafe,food/drink,Strathcona
49.264166,-123.1239861,collège Educacentre,school,education/childcare,Fairview
49.2814695,-123.1397942,,charging_station,cars,West End
49.2876052,-123.1242165,Ashton College,college,education/childcare,Downtown
49.2643156,-123.1741704,Kitstaya Sushi,restaurant,food/drink,Kitsilano
49.2497907,-123.1151843,YiFang Taiwan Fruit Tea,cafe,food/drink,Riley Park
49.2329446,-123.0653099,Tim Hortons,cafe,food/drink,Kensington-Cedar Cottage
49.2686089,-123.1584322,,atm,money,Kitsilano
49.2685203,-123.1706945,Bangkok City Cafe,restaurant,food/drink,Kitsilano
49.2685192,-123.1706435,Nishi Restaurant,restaurant,food/drink,Kitsilano
49.2685192,-123.170387,Bayswater Dental Group,dentist,healthcare,Kitsilano
49.2630491,-123.1124051,Heritage Asian Eatery,restaurant,food/drink,Mount Pleasant
49.286296899999996,-123.1277327,Meet Fresh Robson,cafe,food/drink,West End
49.2792607,-123.0931409,PTT Buddhist Temple,place_of_worship,arts/culture,Strathcona
49.2696855,-123.1068061,Olympic Village Dental,dentist,healthcare,Mount Pleasant
49.2707434,-123.1069174,Dentist @ False Creek,dentist,healthcare,Mount Pleasant
49.288481,-123.139744,Gillaneh Restaurant,restaurant,food/drink,West End
49.2611822,-123.0690922,,car_sharing,cars,Kensington-Cedar Cottage
49.2772848,-123.1181599,,car_sharing,cars,Downtown
49.2785781,-123.1144596,,car_sharing,cars,Downtown
49.2575621,-123.1148455,Vij's,restaurant,food/drink,Mount Pleasant
49.2781965,-123.1133537,Frankie’s Italian Kitchen & Bar,restaurant,food/drink,Downtown
49.2762561,-123.1155406,Pho Khanh,restaurant,food/drink,Downtown
49.276166,-123.1157038,7Days Coffee,cafe,food/drink,Downtown
49.2623234,-123.0912759,Sushi Loku,restaurant,food/drink,Mount Pleasant
49.2828897,-123.1230681,Basil Box,fast_food,food/drink,Downtown
49.2850423,-123.1205667,Starbucks,cafe,food/drink,Downtown
49.2828886,-123.12373,Boulevard Kitchen & Oyster Bar,restaurant,food/drink,West End
49.2841391,-123.1142912,Burger King,fast_food,food/drink,Downtown
49.2842663,-123.1144275,Gyoza Bar,restaurant,food/drink,Downtown
49.277133,-123.1296758,Starbucks,cafe,food/drink,Downtown
49.2770164,-123.1248993,Vancouver International Film Centre,cinema,arts/culture,Downtown
49.263404,-123.1162261,Marble Slab Creamery,ice_cream,food/drink,Fairview
49.285769,-123.1247049,Neptune Chinese Kitchen,restaurant,food/drink,West End
49.2853887,-123.1229586,Urban Tea Merchant,cafe,food/drink,West End
49.2856601,-123.1210867,Victoria Chinese Restaurant,restaurant,food/drink,Downtown
49.2820786,-123.1340707,Ho Ho's Yummy Food,cafe,food/drink,West End
49.2821447,-123.1337057,Davie Dosa Company,restaurant,food/drink,West End
49.282131,-123.1341558,Sumac Cafe,cafe,food/drink,West End
49.2819972,-123.1334555,Downtown Sushi Bar,restaurant,food/drink,West End
49.2822483,-123.1343416,Melriches Coffee House,cafe,food/drink,West End
49.2821643,-123.1342101,Davie Dental Clinic,dentist,healthcare,West End
49.2822628,-123.1337681,Guu Davie,pub,food/drink,West End
49.2818284,-123.1336764,Al Basha,restaurant,food/drink,West End
49.2817505,-123.1335605,Mary's on Davie,cafe,food/drink,West End
49.2823322,-123.1345615,Score,bar,food/drink,West End
49.2819635,-123.1333845,Blenz Coffee,cafe,food/drink,West End
49.2706614,-123.069379,The Ugly Dumpling,restaurant,food/drink,Grandview-Woodland
49.2812416,-123.0858949,Red Gate Collective,theatre,arts/culture,Strathcona
49.2722284,-123.1551219,Nook,restaurant,food/drink,Kitsilano
49.271079,-123.15519,Lucky Taco,restaurant,food/drink,Kitsilano
49.2706709,-123.1009108,Main Street Dental,dentist,healthcare,Mount Pleasant
49.2705306,-123.1009131,The Powerhouse Chiropractic,doctors,healthcare,Mount Pleasant
49.270278,-123.1009161,Emerald Dental,dentist,healthcare,Mount Pleasant
49.2699809,-123.1009644,YYoung Medicine Mart,pharmacy,healthcare,Mount Pleasant
49.259672,-123.0435025,YMCA Child Care Renfrew Station,childcare,education/childcare,Renfrew-Collingwood
49.2627114,-123.09985,Poké Bar,fast_food,food/drink,Mount Pleasant
49.2627174,-123.1000189,Freshii,restaurant,food/drink,Mount Pleasant
49.2627235,-123.1001878,Starbucks,cafe,food/drink,Mount Pleasant
49.2707953,-123.0697877,The Dime,pub,food/drink,Grandview-Woodland
49.2708993,-123.0697877,Arriva Ristorante,restaurant,food/drink,Grandview-Woodland
49.2717056,-123.1366328,Vancouver Water Adventures,boat_rental,arts/culture,Fairview
49.2638682,-123.1006882,Gene,cafe,food/drink,Mount Pleasant
49.2630349,-123.1012046,Bento Box,restaurant,food/drink,Mount Pleasant
49.2629465,-123.0967703,Thai Son,restaurant,food/drink,Mount Pleasant
49.2636427,-123.1005034,Budgies Burritos,fast_food,food/drink,Mount Pleasant
49.2635921,-123.1015666,Nice Cafe,restaurant,food/drink,Mount Pleasant
49.2621476,-123.1007434,Ignite Pizzeria,restaurant,food/drink,Mount Pleasant
49.2642773,-123.100343,Mount Pleasant Branch,library,arts/culture,Mount Pleasant
49.2604069,-123.1007569,Chevron,fuel,cars,Mount Pleasant
49.2571036,-123.1008894,Five Point,pub,food/drink,Mount Pleasant
49.2568815,-123.1009868,Caffè Mira,cafe,food/drink,Mount Pleasant
49.256651,-123.101744,Toshi,restaurant,food/drink,Mount Pleasant
49.2558002,-123.1015599,Public House,restaurant,food/drink,Riley Park
49.254976,-123.1008716,Anh And Chi,restaurant,food/drink,Riley Park
49.255527,-123.101061,Nikkyu Japanese Restaurant,restaurant,food/drink,Riley Park
49.2750615,-123.0996424,The Ivanhoe,pub,food/drink,Strathcona
49.2731669,-123.1014151,,atm,money,Downtown
49.2777282,-123.0971626,Hunnybee Bruncheonette,restaurant,food/drink,Strathcona
49.2773052,-123.0869116,Union Market,cafe,food/drink,Strathcona
49.262793,-123.100811,,car_sharing,cars,Mount Pleasant
49.2457056,-123.0659163,Green Lettuce,restaurant,food/drink,Kensington-Cedar Cottage
49.280931,-123.1323047,Pho Goodness,fast_food,food/drink,West End
49.263541,-123.1451004,Happy Lamp Hot Pot,restaurant,food/drink,Fairview
49.278388,-123.099578,London Pub,pub,food/drink,Strathcona
49.2783793,-123.0981941,Phnom Penh Restaurant,restaurant,food/drink,Strathcona
49.2534133,-123.0820889,Ken's Kitchen,restaurant,food/drink,Kensington-Cedar Cottage
49.2692484,-123.1459879,Pho Royal,fast_food,food/drink,Kitsilano
49.2682869,-123.1561137,Vancity,bank,money,Kitsilano
49.2680554,-123.155833,Simpatico,restaurant,food/drink,Kitsilano
49.2680641,-123.1567004,Starbucks,cafe,food/drink,Kitsilano
49.2681152,-123.1595834,Peaceful Restaurant,restaurant,food/drink,Kitsilano
49.2681046,-123.1582908,Raisu,restaurant,food/drink,Kitsilano
49.2681142,-123.1594275,BMO,bank,money,Kitsilano
49.2681549,-123.1466069,Seaside Dental Centre,dentist,healthcare,Kitsilano
49.2681518,-123.1463206,Pizza Hut,restaurant,food/drink,Kitsilano
49.2680758,-123.1569876,Au Comptoir,restaurant,food/drink,Kitsilano
49.2684493,-123.1566826,La Vita Dental,dentist,healthcare,Kitsilano
49.2680714,-123.1568116,Burgoo,restaurant,food/drink,Kitsilano
49.268165,-123.1469026,MacFalafel,fast_food,food/drink,Kitsilano
49.2681552,-123.146718,Pharmasave,pharmacy,healthcare,Kitsilano
49.2680988,-123.1580755,Maria's Taverna,restaurant,food/drink,Kitsilano
49.2683578,-123.1595125,McDonald's,fast_food,food/drink,Kitsilano
49.2683613,-123.159255,Accord Dental,dentist,healthcare,Kitsilano
49.2693988,-123.1459745,WEEDS,cafe,food/drink,Kitsilano
49.2680344,-123.1548186,49th Parallel & Lucky's Doughnuts Cafe,cafe,food/drink,Kitsilano
49.2681956,-123.1484606,Spoon Kitchen,restaurant,food/drink,Kitsilano
49.2681942,-123.1484005,TD Canada Trust,bank,money,Kitsilano
49.2682808,-123.1540137,Jam Café,cafe,food/drink,Kitsilano
49.2680301,-123.1545679,Glory Juice,fast_food,food/drink,Kitsilano
49.2683097,-123.1546683,Bishop's,restaurant,food/drink,Kitsilano
49.2679451,-123.1494499,Jitters Cafe,cafe,food/drink,Kitsilano
49.267943,-123.1492741,Doner Kebab,fast_food,food/drink,Kitsilano
49.268201,-123.1486188,Freshii,restaurant,food/drink,Kitsilano
49.2682731,-123.1536977,Connie's Cook House,restaurant,food/drink,Kitsilano
49.2681756,-123.1481478,Tractor,restaurant,food/drink,Kitsilano
49.2679249,-123.1488035,Arbutus North Dental,dentist,healthcare,Kitsilano
49.2679235,-123.1486541,Rain or Shine,ice_cream,food/drink,Kitsilano
49.2681941,-123.1482346,Fourth Avenue Dental Clinic,dentist,healthcare,Kitsilano
49.267943,-123.1493262,Sejuiced,fast_food,food/drink,Kitsilano
49.2682306,-123.1517425,Sushi Nova,restaurant,food/drink,Kitsilano
